rank,address,lit,kind,entity,category,net_24h,net_7d,net_30d
6581,0xc4b423c8c6feeb364210b761ce4b7b835f33ca49,0.38306838,wallet,,,0.00000000,0.00000000,0.00000000
6582,0xa78d7c58d8654618874e48942c5b1a62d1477cac,0.38217886,wallet,,,0.00000000,0.00000000,0.00000000
6583,0xf70abbdbca44d94d5db93ae41a2d2f057ec452d6,0.38118103,contract,,,0.00000000,0.00000000,0.00000000
6584,0xbbe05bc901fffb8bf870116f9852f8de35a47e26,0.38068902,wallet,,,0.00000000,0.00000000,0.00000000
6585,0x7f261b7962a7cec1490910d6a0ff67e52687146c,0.37978187,contract,,,0.00000000,0.00000000,0.00000000
6586,0x2a8bd77abdfe9fdd9942b2307abe6642a852937a,0.37806305,wallet,,,0.00000000,0.00000000,0.00000000
6587,0xd2e2a1b90b9e96fe41ecae2e5d01760600a2dbd2,0.37747234,wallet,,,0.00000000,0.00000000,0.00000000
6588,0x7c673f0bb48a3d7b765730f58a82905c230ea9e2,0.37718048,contract,,,0.00000000,0.00000000,0.37718048
6589,0x6af8fabf59b98d71098df9a46b22ebb841b1cd19,0.37658590,wallet,,,0.00000000,0.00000000,0.00000000
6590,0xede60a36bec7ef92279415a59bc7b889e3819f48,0.37637787,wallet,,,0.00000000,0.00000000,0.00000000
6591,0x7ce18c42cd4577413b9dce1ab1ca982e8e7b6d91,0.37563074,contract,,,0.00000000,0.00000000,0.00000000
6592,0x497ada8b5fda228ac1f2eb16f248c1e387332ee8,0.37562400,wallet,,,0.00000000,0.00000000,0.00000000
6593,0x2bfbce8739db65a2fb9424ca970f938190d29e3a,0.37539900,wallet,,,0.00000000,0.00000000,0.00000000
6594,0x04ad34461057a9c190b6d01d9d69e8fe423ccbb3,0.37404637,wallet,,,0.00000000,0.00000000,0.00000000
6595,0x37bcecfcd9406a36115025a6a1e131c586813393,0.37216095,wallet,,,0.00000000,0.00000000,0.00068730
6596,0x7756c7a666cfd05344dad0940cdc75d9776d0e6e,0.37201415,wallet,,,0.00000000,0.00000000,0.00000000
6597,0x2bdaabda8a3a5e2421981cf5bf01b486cdaebf58,0.37186921,wallet,,,0.00000000,0.00000000,0.00000000
6598,0x3e00b3180cedc14047ef221dc60c5a09f418aa32,0.37117912,wallet,,,0.00000000,0.00000000,0.00000000
6599,0xf00703371a30d320ed80e31ddedc38bbc15c57a8,0.37073026,wallet,,,0.00000000,0.00000000,0.00000000
6600,0x00000000009726632680fb29d3f7a9734e3010e2,0.36962625,contract,,,0.00000000,0.00391341,-0.02905895
6601,0xd90302da67c0e302d505479f59f0a54020c58dc0,0.36943020,wallet,,,0.00000000,0.00000000,0.00000000
6602,0x3267e4dcf1ddd87f3d1e156b4a03d1a8759283b3,0.36635979,wallet,,,0.00000000,0.00000000,0.00000000
6603,0x6ae2a81aa38f504fdb6b850578119a0e0504bc16,0.36576672,wallet,,,0.00000000,0.00000000,0.36576672
6604,0xf4e840d9295dcfc62cd73bf771bbae089299e887,0.36428678,wallet,,,0.00000000,0.00000000,0.00000000
6605,0x15abb69867f54d4712dba38c4ebe7fc86d2087eb,0.36359616,wallet,,,0.00000000,0.00000000,0.00000000
6606,0x6863c45cdd0ddd9650b3057a26b6c57dff83a685,0.36355933,wallet,,,0.00000000,0.00000000,0.03304879
6607,0x039440dccaf2e6a003ce49e0a4b4e1b6c844aa20,0.36257477,wallet,,,0.00000000,0.00000000,0.36257477
6608,0xd76b6655cf00ca95fe520803b9ad16ebfb561014,0.36222461,wallet,,,0.00000000,0.00000000,0.00000000
6609,0xd673dfd9eee3185833d7cf25d624bb8aa25fd02b,0.36091346,wallet,,,0.00000000,0.00000000,0.00000000
6610,0xb938b00d9deb894df1e5a95a13841539ec4689c4,0.35985902,wallet,,,0.00000000,0.00000000,0.00000000
6611,0xaf8dbfd67726f5f6b8b516fe8359c2f7f2dedfd9,0.35904060,wallet,,,0.00000000,0.00000000,0.00000000
6612,0x46820b006fa94f0f7d121c44ce575895f91100ef,0.35795482,wallet,,,0.00000000,0.00000000,0.00000000
6613,0x007201bd692ce043613b6a08e676a286db8768df,0.35720582,wallet,,,0.00000000,0.00000000,0.00000000
6614,0xb36c9d24c9be112d6cff110865de853c32f7ceb5,0.35697775,wallet,,,0.00000000,0.00000000,0.00000000
6615,0x08e4cb6da7c837e2a074597d1e76149caad245ac,0.35463248,wallet,,,0.00000000,0.00000000,0.00000000
6616,0x31fddbb8536ecd8110701a5fe503d6877cdac84a,0.35191660,wallet,,,0.00000000,0.00000000,0.00000000
6617,0xf14d12eeee5da963319a0bc4e7343f1e744d24a1,0.35127521,contract,,,0.00000000,0.35127521,0.35127521
6618,0x391276932b5105c2db8ee928dfd8872564d6d246,0.34922803,wallet,,,0.00000000,0.00000000,0.00169106
6619,0x09f3cd247af544c17710e84bbfa238aaaba3ca23,0.34887000,wallet,,,0.00000000,0.00000000,0.34887000
6620,0xb7c8c0c18a3ee37f85487ec45d0472ce3a6356b7,0.34883401,wallet,,,0.00000000,0.00000000,0.34883401
6621,0xed78d7c3beafcf3361dfeaf2e98106b184ce94b6,0.34863430,contract,,,0.00000000,0.00000000,0.00000000
6622,0x4542690d52fe0fb0e4d2b487ac8424e32bcde930,0.34711457,wallet,,,0.00000000,0.00000000,0.00000000
6623,0x915c1489f7441f7edbaed5f149c7b68983e1f91e,0.34658798,wallet,,,0.00000000,0.00000000,0.00000000
6624,0xf9b6a1eb0190bf76274b0876957ee9f4f508af41,0.34556836,wallet,,,0.00000000,0.00000000,0.00000000
6625,0xc69a085d1b4d2bb96c19e5f83472624294652b3d,0.34111895,wallet,,,0.00000000,0.00000000,0.00000000
6626,0xaf23fb975fbccf601789628a534b668e35400d4d,0.34016733,wallet,sushiswap,Decentralized Exchange,0.00000000,0.00000000,0.00000000
6627,0x942f9ce5d9a33a82f88d233aeb3292e680230348,0.33897596,wallet,sushiswap,Decentralized Exchange,0.00000000,0.00000000,0.23475090
6628,0x1179820261d10a3642dda7d92fc5b651de73b3df,0.33786180,wallet,,,0.00000000,0.00000000,0.00000000
6629,0x461be6ce18cf4a65bca9d16ca8ab9ca1a4bbfbdd,0.33772087,wallet,,,0.00000000,0.00000000,0.00000000
6630,0xcbf15913c5f7974ad7aa18df77d12ab8654885f5,0.33559510,wallet,,,0.00000000,0.00000000,0.00000000
6631,0x07ef35a7d4b22b238b1122eaf39d74bea1b1da65,0.33262878,wallet,,,0.00000000,0.00000000,0.33262878
6632,0xa981b1ec8e27c3bfc0b581442a019f676c2294a8,0.33123730,wallet,,,0.00000000,0.00000000,0.00000000
6633,0x426e0f90e7e825b3180083afca4ae2156abac9bc,0.33000000,wallet,,,0.00000000,0.00000000,0.00000000
6634,0x9c4490dd14a813ea9dbc0e4cf0dc5aac32d82cf1,0.32910377,wallet,,,0.00000000,0.00000000,0.00000000
6635,0xbc34b714caea1fbef89952e23cf651cc89ebff78,0.32766072,wallet,,,0.00000000,0.32766072,0.32766072
6636,0xcdd37ada79f589c15bd4f8fd2083dc88e34a2af2,0.32723798,wallet,sideshift,Centralized Exchange,0.00000000,0.00000000,0.00000000
6637,0xce2e18465c3da0367a11aa2b99521894fe66daec,0.32556193,wallet,,,0.00000000,0.00000000,0.00000000
6638,0x147d79f1c9244b85cba959262fb71ad38069febb,0.32530077,wallet,,,0.00000000,0.00000000,0.00000000
6639,0x0079a23edea601190edf1cda05c8af3fea2f2d9f,0.32432149,wallet,,,0.00000000,0.00000000,0.00000000
6640,0x48a4bd58e9c591a44b09a15966fee9b36f49688b,0.32407560,wallet,,,0.00000000,0.00000000,0.00000000
6641,0x3caae4d26b8c8323f09d7fe273a90d8caa264552,0.32107860,wallet,,,0.00000000,0.00000000,0.00000000
6642,0x72ec18e8c5d40853f58d1f1810d3823f470769da,0.32106051,wallet,,,0.00000000,0.00000000,0.00000000
6643,0x80a861b359b38f4feb4430e22f9db42338ca295b,0.32074645,wallet,,,0.00000000,-0.10084653,0.32074645
6644,0x72abca79a82083a594f98f99989bd1e144a1f03a,0.32001601,wallet,,,0.00000000,0.00000000,0.00000000
6645,0xfc288e996e112826c4408842bb96039f0723f376,0.31928040,wallet,,,0.00000000,0.00000000,0.00000000
6646,0xb5864d0e1028837374c97f37620ed9a3f8a5b697,0.31851703,wallet,,,0.00000000,0.00000000,-7129.00000000
6647,0x2179ecfa0619c125ca0fd28599cede9c239fbf2b,0.31823769,wallet,,,0.00000000,0.00000000,0.00000000
6648,0x3924b0cdf39029468a8dedb9811b9f2a46b07256,0.31587840,wallet,,,0.00000000,0.00000000,-33.00000000
6649,0x2c0f09fc2dfd237aa2a0eeda3ca99d897ca0a03a,0.31337361,wallet,,,0.00000000,0.00000000,0.00000000
6650,0x6d0af4694765b6166bb515702f229afdd2f1bfb1,0.31051647,wallet,,,0.00000000,0.00000000,0.00000000
6651,0x325009e686b3b376e9496a2bb676b018aaec1745,0.30913751,wallet,,,0.00000000,0.30913751,0.30913751
6652,0xf46d11cd673ebe66681c15bb8d65ab22ab793ed5,0.30663178,wallet,,,0.00000000,0.00000000,0.00000000
6653,0x8d0b8cccc64bec243c98dbf2a78af5ade3928d2f,0.30574018,wallet,,,0.00000000,0.00000000,0.00000000
6654,0x6ce66d84b15fe7bc11fb2baa796d641fabdce85e,0.30255920,wallet,,,0.00000000,0.00000000,0.30255920
6655,0x4e2a0d20381c66f8ca0ecb0653c27cc877cdfaa7,0.30000001,wallet,,,-4.16723847,0.30000001,0.30000001
6656,0x767f6dcea7e1d520a3b7ac251b30178a79eb2ab0,0.30000000,wallet,,,0.00000000,0.00000000,0.00000000
6657,0x35db0824d0894dc74d26c04ac97d439b145051ad,0.29978617,wallet,,,0.00000000,0.00000000,0.00000000
6658,0xae52f530cb9a9a8bb2697d86dbed011b19c032d9,0.29720247,wallet,,,0.00000000,0.00000000,0.29720247
6659,0x1e2cbc06875243ce351d792f1cff8a09f1c35600,0.29707635,contract,,,0.00000000,0.00000000,-1.77924419
6660,0x21a941e3b4c8de5caf574474063da5dd4654cfbd,0.29699060,wallet,,,0.00000000,0.00000000,0.29699060
6661,0x6c41861041a8ee114e933a8be79c95c1bb9e1cd9,0.29664585,wallet,,,0.00000000,0.00000000,0.00000000
6662,0x92d6224f141bd1bd14585d7aff1565fc3dcca3ad,0.29616279,wallet,,,0.00000000,0.00000000,0.00000000
6663,0x33c90e7bb56afd20bac3d772156aa600d62adf81,0.29490480,wallet,,,0.00000000,0.00000000,0.00000000
6664,0x97af422c1e7a287d61df0145f9d61f77916c1a15,0.29212214,wallet,,,0.00000000,0.00000000,0.00000000
6665,0x12f67864afd0b2b11176e0e72ea0722080b6ad67,0.29112529,wallet,,,0.00000000,0.00000000,0.00000000
6666,0x9c63950d578d2f347a25a9c5453d3ba75edadbea,0.29041025,wallet,sushiswap,Decentralized Exchange,0.00000000,0.00000000,0.29041025
6667,0x6fc9a6c193a8346341c82921b0f6116cc3b7a227,0.29016041,wallet,,,0.00000000,0.00000000,0.29016041
6668,0x60502b5f445bfaa490950fb3a48f2544cc11d11c,0.28990980,wallet,,,0.00000000,0.00000000,0.00000000
6669,0x7520e3ad2b7f3df5696c80a4ec8a6a9d0c76d196,0.28871027,wallet,,,0.00000000,0.00000000,0.00000000
6670,0xce471578a5c85f731d8a79f4ea8a39b8bcdabac5,0.28776989,wallet,,,0.00000000,0.00000000,0.28776989
6671,0x577c3437a7a5c1dae02b21f2763c85a0d2777664,0.28724141,wallet,,,0.00000000,0.00000000,0.28724141
6672,0x77de2ad03faef54fd22e5dde14ac06efb0ca7463,0.28691280,wallet,,,0.00000000,0.00000000,0.00000000
6673,0xaef646379256bdf18c443b183d549fcd6159e9ea,0.28242960,wallet,,,0.00000000,0.00000000,0.00000000
6674,0x39cc88281892c0a7ef5d82673935a7b72f7bc60c,0.28221222,wallet,,,0.00000000,0.00000000,0.00000000
6675,0x6e95fc8ab3bce3497df6f2539b4cab74fcb29cb9,0.28161015,wallet,,,0.00000000,0.00000000,0.28161015
6676,0x69a5252ecb80c7fed575102654c794b5121cd280,0.28081999,wallet,,,0.00000000,0.00000000,0.28081999
6677,0x1d4d8fc45f7f10616bf5a13f841a1dc69687f52f,0.28051920,wallet,,,0.00000000,0.00000000,0.00000000
6678,0xbde487e58a89587737ff21ebd5239a554832d633,0.28000000,wallet,,,0.00000000,0.00000000,0.28000000
6679,0x13ed7b90cf87929e6588391d8d5296f0fc4be949,0.27912060,wallet,,,0.00000000,0.00000000,0.00000000
6680,0xae5fb7d6fac792c559a28e3f4a9c70f49f8eddef,0.27732240,wallet,,,0.00000000,0.00000000,0.00000000
6681,0x450695c14f09b460f65919da96fc23c57cc6404c,0.27693785,wallet,,,0.00000000,0.00000000,0.00000000
6682,0xdead34c747d88d40ceaae9685b047d1ce6f9dead,0.27512162,wallet,,,0.00000000,0.00000000,0.00000000
6683,0x30b9815beee5304b6bc9a9eb80659f03abdb80dc,0.27367000,wallet,,,0.00000000,0.00000000,0.00000000
6684,0xdbc0d03ddc76a68602856a6f4de32f401f1a7d93,0.27257338,wallet,,,0.00000000,0.00000000,0.00000000
6685,0x34ee0092129d3b1048dd2290f33505909eca3058,0.27232740,wallet,,,0.00000000,0.00000000,0.00000000
6686,0x6aaa5fbd489963086f510f276e50d4d3f3ae9142,0.27212760,wallet,,,0.00000000,0.00000000,0.00000000
6687,0x21bd25fce4ecc244146ed1d0b4e48fda11a9b07c,0.27000000,wallet,,,0.00000000,0.00000000,0.27000000
6688,0x6f52a1decc650b28435ddc9793dc85f869061065,0.26999579,wallet,,,0.00000000,0.00000000,0.26999579
6689,0xd07a0658254bd1e17ccbfe37612c731bff69efdb,0.26966777,wallet,,,0.00000000,0.00000000,0.00000000
6690,0x9cbfeb0596bf691c00e63718300c1e980e09ef66,0.26803919,wallet,,,0.00000000,0.00000000,0.26803919
6691,0xf806c70bb4e86b9320fa66c02cfdbe56cdd2fa56,0.26800000,wallet,,,0.00000000,0.00000000,0.26800000
6692,0xc9f4915cb93c5b1bb95e170df86e9599edc36147,0.26795424,wallet,,,0.00000000,0.00000000,0.00000000
6693,0x542d39e52b0e1c64e15a628eb12ac2562b8f630e,0.26651716,wallet,,,0.00000000,0.00000000,0.26651716
6694,0xd061853272ed365156a2f3e901c05cc0a9cf8762,0.26253047,wallet,,,0.00000000,0.00000000,0.26253047
6695,0x4d5acc151f0ad63420fd0ea493e0d264aa1f8422,0.26243081,wallet,,,0.00000000,0.00000000,0.00000000
6696,0xa943de1594049931e1171397bfa2d2380caa3cd5,0.26191276,wallet,,,0.00000000,0.26191276,0.26191276
6697,0xff445803c74d03c89f4a4b494555fd53f4439131,0.26070783,wallet,,,0.00000000,0.00000000,0.00000000
6698,0x3aedad398dacc61e3ac9df3c4d056d8f039127da,0.25901062,wallet,,,0.00000000,0.25901062,0.25901062
6699,0x5e67d0ad959bd09b265d5baca131a86df2d6c518,0.25816734,wallet,,,0.00000000,0.00000000,0.00000000
6700,0x6b2247b8d0873537ecd1237045f4e3b38e844700,0.25710958,wallet,,,0.00000000,0.00000000,0.00000000
6701,0x0cceae49f8a06f9cdb17385cab9c528782ea579d,0.25562752,wallet,,,0.00000000,0.00000000,0.00000000
6702,0x7cb515b1b498f4d3f6d46b8f33f65059f689c59b,0.25474500,wallet,,,0.00000000,0.00000000,0.00000000
6703,0x228672afe1429cd95fda46f750cc61970ec5801b,0.25454520,wallet,,,0.00000000,0.00000000,0.00000000
6704,0x2829996c6f1a9b1b416d9e68d773bb124b403e93,0.25408009,wallet,,,0.00000000,0.00000000,0.00000000
6705,0x8b6e238f4a9ee1b4348b0b0f99cfb1559e824cb3,0.25300000,wallet,,,0.00000000,0.00000000,0.00000000
6706,0xc44d3e19fc43a4ab50c80e3aca0d3e9167d6c67b,0.25170947,wallet,,,0.00000000,0.00000000,0.00000000
6707,0x76d0deff80a748438ec147112253bcd7cd81a27d,0.25000000,wallet,,,0.00000000,0.25000000,0.25000000
6708,0xc13c01f0618dbc50884161422c208fddb45ddf18,0.24966855,wallet,,,0.00000000,0.00000000,-0.04732848
6709,0xa66eff1127f7ec4006d5127ac6c6d2a8a911f04a,0.24910730,wallet,,,0.00000000,0.00000000,0.00000000
6710,0xac0d2457017d8935339ed703f86eaddb6aade006,0.24859379,wallet,,,0.00000000,0.00000000,0.00001785
6711,0x00000000008d5f1200332af8a6813cb8377b5bfd,0.24735477,contract,,,0.24735477,-0.85911940,0.24735477
6712,0x4e0d153fa9b6764c79058a297ef421fbabba9560,0.24695280,wallet,,,0.00000000,0.00000000,0.00000000
6713,0xc67871192c46cbb7e8514a43215b05fea8408863,0.24308074,wallet,,,0.00000000,0.00000000,0.00000000
6714,0xf9193ec28e3bca91f66265e269c2913625293c9d,0.24247962,wallet,,,0.00000000,0.00000000,0.00000000
6715,0x393c9a20d4812c7318a641ab75071094fc534f41,0.24063860,wallet,,,0.00000000,0.00000000,0.24063860
6716,0x65265ef74521f11a5ba3156ad04225f1a6a4924f,0.24011066,wallet,,,0.00000000,0.00000000,0.00000000
6717,0xb6703c0a4c1e856e48fcf3e41c2621e1743a6fec,0.23988513,wallet,,,0.00000000,0.00000000,0.00000000
6718,0xd7a6202993a3b59ab77702cb720fbf1ab6178790,0.23880990,wallet,,,0.00000000,0.00000000,0.23880990
6719,0xd17f7449562fb4de0ebedff58bbc4250dbd21d61,0.23728409,contract,,,0.23728409,0.23728409,0.23728409
6720,0xf99583d39e0a967d45d7faf0b28235bf4623c268,0.23643122,wallet,,,0.00000000,0.00000000,0.00000000
6721,0x9d1105bf2cf91891b675938cb467061cc4f1e665,0.23473917,wallet,,,0.00000000,0.00000000,0.00000000
6722,0x856aa6a15aa283eda79345e1682da42561601fed,0.23422846,wallet,,,0.00000000,0.00000000,0.00000000
6723,0x86d573bacf83343ce408dcc23e3bbe4c2d12f441,0.23378150,wallet,,,0.00000000,0.00000000,0.00000000
6724,0x717cf0d64ba6fb9077c6fc1d39394ab770978c14,0.23306348,wallet,,,0.00000000,0.00000000,0.00000000
6725,0xadc2be713551a8166b508eed791c66fead12bc52,0.23220568,wallet,,,0.00000000,0.00000000,0.00000000
6726,0xf594db313ecb03f4fe64fdd97f2180c3e16d9c66,0.23118011,wallet,,,0.00000000,0.00000000,0.00000000
6727,0xa460ba00d68e2c97d6d87097e695e04e1823b74a,0.22955910,wallet,,,0.00000000,0.00000000,0.00000000
6728,0x6b5ea1099ad57a514cc0877871efb2192647000f,0.22724790,wallet,,,0.00000000,0.00000000,0.00000000
6729,0x5dac1917b92f9f6d7fe338acfe5d7b28b1e8064c,0.22713428,contract,,,0.00000000,0.22713428,0.22713428
6730,0x712869e688d974c0451b9d2a221f00edb5665f7e,0.22708500,wallet,,,0.00000000,0.00000000,0.00000000
6731,0x03508bb71268bba25ecacc8f620e01866650532c,0.22349521,wallet,,,0.00000000,0.00000000,0.08612679
6732,0x41d15e3322c8d5f4c6ff39aa2b9f296e43c1f5d8,0.22235743,wallet,,,0.00000000,0.00000000,-477.25728419
6733,0xbdac87a38ccbeb96dfd5714a6ab70312bb945ad2,0.22180840,wallet,,,0.00000000,0.00000000,0.00000000
6734,0xd86a6447b97fe403442f39cc1b46391507c00203,0.22125168,wallet,,,0.00000000,0.00000000,0.00000000
6735,0x6114c88c854fd7dc777d396f4ccf2de431d2dbf2,0.22121533,wallet,,,0.00000000,0.00000000,0.00000000
6736,0xf5a25fdc50193c6064d0374c12454f33510c2148,0.22021518,wallet,,,0.00000000,0.00000000,0.00000000
6737,0x87eebdc9dbd5d6e957d4ff1c5bc3c02e7ac1e02c,0.21897157,wallet,,,0.00000000,0.00000000,0.21897157
6738,0x0c277eb75f9904c106dd839c9135e1dd42d64b96,0.21793653,wallet,,,0.00000000,0.00000000,0.00000000
6739,0xe9f65edd4d0a7520eafc860af49bbe1535ffe8c2,0.21748427,wallet,,,0.00000000,0.00000000,0.00000000
6740,0x03b46c4a74e77a7f5b65ee5a7a94fb81eecce9ce,0.21718260,wallet,,,0.00000000,0.00000000,0.00000000
6741,0x85e463ac933505b09d14535a90b3caa1d36a5613,0.21606337,contract,,,0.00000000,0.00000000,0.00000000
6742,0x322ec64e23a20354808c0b40fbc81f1bf877a949,0.21558418,wallet,,,0.00000000,0.00000000,0.21558418
6743,0xbf4e5aa0a7e0f016d9675dfb212b16e0bae4c551,0.21528490,wallet,,,0.00000000,0.00000000,0.21528490
6744,0x911bbaa0f6a7a6b8e3ba8192c3f025d04c890655,0.21237366,wallet,,,0.00000000,0.00000000,-0.73810470
6745,0x6458c22c5761b628dc19ae6ccdcbaea297e2ec2e,0.21229634,wallet,,,0.00000000,0.00000000,0.21229634
6746,0x7bb4e4fa60469c5caf9d616bba3a86767220bd3f,0.21070931,wallet,,,0.00000000,0.00000000,0.00000000
6747,0x714a5b66a2a40d57909598ea6c202f3d34edd463,0.21041804,wallet,,,0.00000000,0.00000000,0.21041804
6748,0x31fc82269a2d0122ab3f06530f8dba4ef7599de0,0.20948988,wallet,,,0.00000000,0.00000000,0.00000000
6749,0x94e7bc9ba49f7bbe1266faf612d647f0385c8b7f,0.20946381,wallet,,,0.00000000,0.00000000,0.00000000
6750,0xbc2ad1e54b19d26ba18ad418b8917d8c70240fc2,0.20593082,wallet,,,0.00000000,0.00000000,0.00000000
6751,0x0283e7a012342989098e53cec7fd56bb7102ceda,0.20570612,wallet,,,0.00000000,0.00000000,0.00000000
6752,0x59b6f00eeb2546c841e2ed43a6b14f364793ae5e,0.20407751,wallet,,,0.00000000,0.00000000,0.20407751
6753,0x45bea9eb3545409fc37ed44706f4e9765471841c,0.20261709,wallet,sushiswap,Decentralized Exchange,0.00000000,0.00000000,-1529.67624333
6754,0x6d22c8a7fa7018ad176c53cc9ca0df69795622e9,0.20252374,wallet,,,0.00000000,0.00000000,0.00000000
6755,0xccd9fc7cf48a0066db3b69b637102bb7b5648ad5,0.20039551,wallet,,,0.00000000,0.00000000,0.00000000
6756,0x95ef63fe9acc3e0bd5a44f4cd878ba730d93365f,0.20000000,wallet,,,0.00000000,0.00000000,-0.10000000
6757,0xc46401b7b17b1adccd54fdc74465f8e2de2f50ef,0.20000000,wallet,,,0.00000000,0.00000000,0.20000000
6758,0x591b2f581d75e7d78f626f2352e984f38f4bcc5b,0.20000000,wallet,,,0.00000000,0.00000000,0.00000000
6759,0x3fccd3ee98828f712acff943650f2e818af3f3a5,0.20000000,wallet,,,0.00000000,0.00000000,0.00000000
6760,0x123a41a9e85a4286aeb082052929aaebd0b622a2,0.19999886,wallet,,,0.00000000,0.00000000,0.19999886
6761,0xea5a0514cc0b7ad227ac77bd86a68774696b5ca8,0.19897972,wallet,,,0.00000000,0.00000000,0.00000000
6762,0x6ae2b020b127e4fab8ad0fc7fd92c5c2fef36fe9,0.19896892,wallet,,,0.00000000,0.00000000,0.00000000
6763,0x98dc715ec64df938fe1a88f94027ab57988121f8,0.19886300,wallet,,,0.19886300,0.19886300,0.19886300
6764,0x752ab663e05c3bb2d4bbcabcc46bde55dff7abb9,0.19695241,wallet,,,0.00000000,0.00000000,0.00000000
6765,0xdcf36e642886619c712518584c2ef24117375d1c,0.19605608,wallet,,,0.00000000,0.00000000,0.00000000
6766,0xd9c746b09f12fa1b1377cb1ba38f52ecd68af971,0.19595657,wallet,,,0.00000000,-0.16756074,0.19595657
6767,0xb64cf3b006d623211ba859f13911fcdd54d064bc,0.19549983,wallet,,,0.00000000,0.00000000,0.00000000
6768,0xab7eb6d9af2262b134a46ab137a4679fd622fb20,0.19399443,wallet,,,0.00000000,0.00000000,0.00000000
6769,0xc9ed5aa75c47538a5324f8442b9d6403873932c2,0.19338535,wallet,,,0.00000000,0.00000000,-3762.49385279
6770,0x55cf32728aa910a8ee62ba498d602183de4109f9,0.19240465,wallet,,,0.00000000,0.19240465,0.19240465
6771,0xee190b5beb2703a8087a02fab90bc9ce17b4ca76,0.19097451,wallet,,,0.00000000,0.00000000,0.00000000
6772,0x8798c4f5ca849359adc908d33e602a4e86976240,0.19043337,wallet,,,0.00000000,0.00000000,0.19043337
6773,0xb42a0e7ccf4fa59082ec9ea3c196806357474d7f,0.19000000,wallet,,,0.00000000,0.00000000,0.00000000
6774,0x35ef59ade2ba99abe27cef10567e8b510d700d45,0.18941516,wallet,,,0.00000000,0.18941516,0.18941516
6775,0x75d398b8a9113713269ace9ae13232ffbc719357,0.18835768,wallet,,,0.00000000,-0.04374749,0.18835768
6776,0x983d5e66b2f76339175397b874ee15123d13511b,0.18615228,wallet,,,0.00000000,0.00000000,-2501.22761719
6777,0x312cc1f9871a72ebb29f8f53e77fcdafbb115b2a,0.18589782,wallet,,,0.00000000,0.00000000,0.00000000
6778,0xa2bd8d2a1a4a55d700c132f6d70c86931470d38b,0.18498803,wallet,,,0.00000000,0.00000000,0.00000000
6779,0x11d473632df74e1ab263d5da1271ae5f52caa75a,0.18335328,wallet,,,0.00000000,0.00000000,0.00000000
6780,0xb7630486debb99ec69e07547fb6e6e2cb4d50e54,0.18308721,wallet,,,0.00000000,0.00000000,0.00000000
6781,0x250b8beb183fe01166add031285ac37dbbe85ae5,0.18220348,wallet,,,0.00000000,0.18220348,0.18220348
6782,0x8b02bad0ddbf29850383bfc5e3ea25f04c3ac264,0.18184685,wallet,,,0.00000000,0.00000000,0.00000000
6783,0xf8f329ab014aba99b0b4ea67125bd4b6c8e5b86f,0.18170797,wallet,,,0.00000000,0.00000000,0.00000000
6784,0x3a929ea036a0b8e1ee76a3eed1c72cc12801e17b,0.18140298,wallet,,,0.00000000,0.00000000,-100.00000000
6785,0x3c5248aa4342dbfa431cac3d1496cefff76af3ac,0.18000000,wallet,,,0.00000000,0.00000000,0.00000000
6786,0x34fd707f8234f3ae937447dc3e166da1bd2c1adb,0.17944641,wallet,,,0.00000000,0.00000000,0.00000000
6787,0xc52c30006820ff1361cab90bf6e21c38a7bb9f4a,0.17935121,wallet,,,0.00000000,-0.05057845,0.17935121
6788,0x6cfc601514ddbfc12d9741c7e80a717bfa6572c2,0.17809219,wallet,,,0.00000000,0.00000000,0.00000000
6789,0x3d2283259ae0f2c0af881baae256f1dad1afb77d,0.17807938,wallet,,,0.00000000,0.00000000,0.17807938
6790,0x7da809b47f7682e44b9b101f7c8610c54e561d06,0.17726091,wallet,,,0.00000000,-0.03541025,0.17726091
6791,0x1523bff7ef56399f7dfd6fd07a5953ff728f8afb,0.17698600,wallet,,,0.00000000,0.00000000,0.00000000
6792,0xb6c3462312f7e5ece0a368726f6b7194f31bc430,0.17582260,wallet,,,0.00000000,0.00000000,0.00000000
6793,0x77ee0952e601235960d01854100a05b0e706c175,0.17474347,contract,,,0.00000000,0.00000000,0.00000000
6794,0x5beb2e1a4a3b74f8ef94cc3cccf41768608e7f0b,0.17459095,wallet,,,0.00000000,0.00000000,-0.68235487
6795,0xe7503a307dd29924e0e660b327cd7b65f1b0810d,0.17374280,wallet,,,0.00000000,0.00000000,0.00000000
